respondent_id,h1n1_vaccine,seasonal_vaccine
39703,0.64,0.96
39704,0.16,0.49
39705,0.3,0.31
39706,0.06,0.19
39707,0.03,0.13
39708,0.09,0.11
39709,0.36,0.27
39710,0.67,0.76
39711,0.33,0.62
39712,0.08,0.37
39713,0.42,0.86
39714,0.1,0.14
39715,0.1,0.92
39716,0.08,0.5
39717,0.44,0.52
39718,0.14,0.9
39719,0.04,0.16
39720,0.15,0.19
39721,0.1,0.44
39722,0.1,0.75
39723,0.08,0.56
39724,0.06,0.69
39725,0.56,0.78
39726,0.0,0.08
39727,0.14,0.84
39728,0.1,0.5
39729,0.16,0.18
39730,0.12,0.48
39731,0.04,0.23
39732,0.01,0.26666666666666666
39733,0.08,0.08
39734,0.32,0.49
39735,0.29,0.63
39736,0.06,0.15
39737,0.24,0.43
39738,0.35,0.84
39739,0.58,0.58
39740,0.42,0.58
39741,0.07,0.1
39742,0.69,0.9
39743,0.16,0.82
39744,0.26,0.66
39745,0.39,0.29
39746,0.02,0.02
39747,0.59,0.86
39748,0.06,0.1
39749,0.13,0.35
39750,0.26,0.59
39751,0.04,0.09
39752,0.34,0.43
39753,0.14,0.94
39754,0.08,0.08
39755,0.64,0.92
39756,0.06,0.76
39757,0.21,0.17
39758,0.35,0.34
39759,0.08,0.38
39760,0.05,0.67
39761,0.26,0.58
39762,0.03,0.35
39763,0.0,0.03
39764,0.11,0.28
39765,0.02,0.91
39766,0.06,0.32
39767,0.01,0.15
39768,0.21,0.95
39769,0.09,0.22
39770,0.17,0.79
39771,0.09,0.89
39772,0.03,0.25
39773,0.15,0.48
39774,0.2,0.9
39775,0.0,0.92
39776,0.14,0.23
39777,0.01,0.7
39778,0.12,0.51
39779,0.03,0.37
39780,0.11,0.23
39781,0.14,0.25
39782,0.08,0.19
39783,0.05,0.49
39784,0.1,0.44
39785,0.12,0.1
39786,0.36,0.36
39787,0.55,0.7
39788,0.13,0.69
39789,0.59,0.83
39790,0.04,0.1
39791,0.45,0.54
39792,0.06,0.24
39793,0.12,0.19
39794,0.5,0.68
39795,0.21,0.27
39796,0.06,0.29
39797,0.01,0.07
39798,0.13,0.67
39799,0.2,0.82
39800,0.12,0.34
39801,0.18,0.28
39802,0.1,0.87
39803,0.08,0.67
39804,0.11,0.1
39805,0.1,0.25
39806,0.09,0.11
39807,0.03,0.4
39808,0.15,0.07
39809,0.53,0.37
39810,0.18,0.88
39811,0.49,0.33
39812,0.1,0.14
39813,0.45,0.56
39814,0.63,0.86
39815,0.15,0.38
39816,0.2,0.26
39817,0.41,0.63
39818,0.01,0.01
39819,0.22,0.09
39820,0.31,0.83
39821,0.26,0.86
39822,0.07,0.11
39823,0.28,0.55
39824,0.11,0.2
39825,0.08,0.1
39826,0.64,0.86
39827,0.53,0.59
39828,0.22,0.48
39829,0.05,0.11
39830,0.12,0.1
39831,0.105,0.15
39832,0.02,0.05
39833,0.21,0.55
39834,0.17,0.84
39835,0.06,0.14
39836,0.13,0.79
39837,0.18,0.43
39838,0.04,0.83
39839,0.27,0.86
39840,0.02,0.4
39841,0.47,0.75
39842,0.04,0.37
39843,0.07,0.24
39844,0.04,0.14
39845,0.07,0.84
39846,0.35,0.76
39847,0.34,0.8
39848,0.05,0.14
39849,0.17,0.32
39850,0.74,0.9
39851,0.09,0.5
39852,0.18,0.09
39853,0.17,0.29
39854,0.24,0.37
39855,0.32,0.07
39856,0.11,0.15
39857,0.19,0.63
39858,0.11,0.69
39859,0.18,0.63
39860,0.57,0.68
39861,0.07,0.82
39862,0.09,0.49
39863,0.05,0.32
39864,0.3,0.63
39865,0.22,0.71
39866,0.1,0.19
39867,0.13,0.44
39868,0.89,0.84
39869,0.05,0.85
39870,0.13,0.23
39871,0.05,0.35
39872,0.02,0.12
39873,0.37,0.56
39874,0.13,0.84
39875,0.36,0.39
39876,0.04,0.25
39877,0.04,0.08
39878,0.01,0.04
39879,0.21,0.21
39880,0.4,0.71
39881,0.13,0.1
39882,0.42,0.25
39883,0.63,0.74
39884,0.24,0.25
39885,0.03,0.11
39886,0.02,0.67
39887,0.04,0.13
39888,0.12,0.1
39889,0.28,0.67
39890,0.1,0.4
39891,0.32,0.75
39892,0.28,0.22
39893,0.11,0.74
39894,0.15,0.38
39895,0.29,0.24
39896,0.24,0.56
39897,0.12,0.39
39898,0.06,0.13
39899,0.0,0.02
39900,0.33,0.5
39901,0.1,0.28
39902,0.63,0.71
39903,0.57,0.8
39904,0.19,0.25
39905,0.08,0.41
39906,0.29,0.17
39907,0.1,0.74
39908,0.16,0.68
39909,0.12,0.99
39910,0.21,0.27
39911,0.24,0.08
39912,0.42,0.61
39913,0.05,0.03
39914,0.75,0.89
39915,0.18,0.26
39916,0.02,0.29
39917,0.38,0.55
39918,0.34,0.21
39919,0.12,0.56
39920,0.23,0.7
39921,0.11,0.1
39922,0.42,0.85
39923,0.08,0.26
39924,0.02,0.15
39925,0.04,0.82
39926,0.52,0.5
39927,0.04,0.34
39928,0.28,0.37
39929,0.03,0.13
39930,0.1,0.19
39931,0.43,0.45
39932,0.2,0.78
39933,0.47,0.18
39934,0.11,0.15
39935,0.13,0.41
39936,0.04,0.25
39937,0.22,0.28
39938,0.0,0.02
39939,0.18,0.92
39940,0.45,0.7
39941,0.76,0.92
39942,0.28,0.55
39943,0.75,0.99
39944,0.65,0.94
39945,0.26,0.77
39946,0.51,0.29
39947,0.16,0.51
39948,0.23,0.39
39949,0.24,0.44
39950,0.03,0.19
39951,0.09,0.17
39952,0.31,0.63
39953,0.24,0.46
39954,0.17,0.42
39955,0.07,0.93
39956,0.11,0.22
39957,0.09,0.32
39958,0.68,0.76
39959,0.36,0.395
39960,0.17,0.15
39961,0.2,0.87
39962,0.06,0.4
39963,0.4,0.41
39964,0.36,0.68
39965,0.61,0.8
39966,0.5,0.31
39967,0.82,0.91
39968,0.05,0.22
39969,0.02,0.72
39970,0.58,0.81
39971,0.46,0.29
39972,0.28,0.27
39973,0.05,0.11
39974,0.1,0.81
39975,0.84,0.93
39976,0.11,0.45
39977,0.05,0.22
39978,0.15,0.25
39979,0.74,0.24
39980,0.1,0.19
39981,0.08,0.22
39982,0.05,0.33
39983,0.29,0.79
39984,0.12,0.25
39985,0.17,0.09
39986,0.13,0.4
39987,0.07,0.44
39988,0.63,0.7
39989,0.11,0.21
39990,0.68,0.9
39991,0.58,0.96
39992,0.17,0.56
39993,0.11,0.36
39994,0.79,0.52
39995,0.09,0.12
39996,0.58,0.69
39997,0.18,0.6
39998,0.04,0.71
39999,0.08,0.63
40000,0.03,0.4
40001,0.14,0.69
40002,0.38,0.44
40003,0.24,0.33
40004,0.01,0.15
40005,0.08,0.21
40006,0.35,0.75
40007,0.3,0.89
40008,0.13,0.49
40009,0.15,0.26
40010,0.59,0.8
40011,0.21,0.56
40012,0.52,0.8
40013,0.18,0.65
40014,0.11,0.17
40015,0.17,0.65
40016,0.13,0.88
40017,0.36,0.46
40018,0.12,0.03
40019,0.08,0.16
40020,0.93,0.87
40021,0.37,0.35
40022,0.17,0.31
40023,0.5,0.59
40024,0.82,0.89
40025,0.13,0.35
40026,0.06,0.02
40027,0.29,0.81
40028,0.9,0.965
40029,0.14,0.28
40030,0.18,0.29
40031,0.09,0.09
40032,0.01,0.58
40033,0.4,0.72
40034,0.2,0.24
40035,0.18,0.88
40036,0.42,0.56
40037,0.42,0.97
40038,0.18,0.89
40039,0.36,0.73
40040,0.23,0.68
40041,0.35,0.84
40042,0.07,0.92
40043,0.37,0.71
40044,0.8,0.84
40045,0.29,0.17
40046,0.13,0.54
40047,0.41,0.63
40048,0.32,0.32
40049,0.47,0.64
40050,0.73,0.96
40051,0.45,0.69
40052,0.07,0.09
40053,0.05,0.28
40054,0.23,0.69
40055,0.33,0.48
40056,0.12,0.18
40057,0.82,0.83
40058,0.23,0.23
40059,0.37,0.68
40060,0.07,0.87
40061,0.02,0.95
40062,0.1,0.09
40063,0.42,0.69
40064,0.1,0.96
40065,0.71,0.9
40066,0.34,0.16
40067,0.12,0.18
40068,0.15,0.3
40069,0.65,0.52
40070,0.09,0.57
40071,0.61,0.98
40072,0.16,0.58
40073,0.05,0.56
40074,0.4,0.16
40075,0.23,0.12
40076,0.22,0.26
40077,0.13,0.88
40078,0.15,0.48
40079,0.35,0.6
40080,0.55,0.27
40081,0.26,0.41
40082,0.07,0.21
40083,0.09,0.21
40084,0.2,0.5
40085,0.03,0.59
40086,0.11,0.47
40087,0.3,0.35
40088,0.29,0.73
40089,0.76,0.89
40090,0.11,0.85
40091,0.23,0.89
40092,0.17,0.23
40093,0.19,0.22
40094,0.35,0.63
40095,0.12,0.29
40096,0.17,0.61
40097,0.32,0.76
40098,0.78,0.82
40099,0.68,0.89
40100,0.02,0.18
40101,0.13,0.17
40102,0.31,0.44
40103,0.28,0.78
40104,0.42,0.97
40105,0.41,0.77
40106,0.22,0.52
40107,0.14,0.15
40108,0.19,0.26
40109,0.09,0.73
40110,0.08,0.47
40111,0.01,0.07
40112,0.16,0.11
40113,0.08,0.25
40114,0.11,0.81
40115,0.2,0.73
40116,0.15,0.63
40117,0.06,0.17
40118,0.06,0.23
40119,0.09,0.17
40120,0.08,0.22
40121,0.82,0.94
40122,0.13,0.81
40123,0.68,0.78
40124,0.04,0.31
40125,0.17,0.72
40126,0.04,0.32
40127,0.13,0.68
40128,0.05,0.03
40129,0.28,0.76
40130,0.14,0.53
40131,0.66,0.89
40132,0.05,0.11
40133,0.03,0.19
40134,0.62,0.91
40135,0.04,0.89
40136,0.15,0.35
40137,0.03,0.87
40138,0.04,0.6
40139,0.15,0.53
40140,0.11,0.45
40141,0.16,0.24
40142,0.35,0.82
40143,0.23,0.91
40144,0.06,0.11
40145,0.01,0.2
40146,0.04,0.06
40147,0.25,0.8
40148,0.29,0.86
40149,0.68,0.76
40150,0.3,0.64
40151,0.35,0.82
40152,0.05,0.1
40153,0.54,0.28
40154,0.11,0.31
40155,0.21,0.3
40156,0.57,0.96
40157,0.55,0.69
40158,0.66,0.87
40159,0.45,0.79
40160,0.58,0.7
40161,0.09,0.22
40162,0.2,0.82
40163,0.81,0.8
40164,0.17,0.29
40165,0.35,0.23
40166,0.26,0.3
40167,0.25,0.98
40168,0.18,0.07
40169,0.37,0.74
40170,0.44,0.58
40171,0.23,0.46
40172,0.63,0.93
40173,0.15,0.23
40174,0.16,0.61
40175,0.08,0.78
40176,0.31,0.93
40177,0.44,0.64
40178,0.11,0.62
40179,0.03,0.35
40180,0.06,0.64
40181,0.08,0.08
40182,0.65,0.93
40183,0.53,0.92
40184,0.06,0.16
40185,0.14,0.29
40186,0.09,0.46
40187,0.05,0.11
40188,0.67,0.94
40189,0.22,0.75
40190,0.04,0.65
40191,0.19,0.23
40192,0.36,0.79
40193,0.28,0.78
40194,0.31,0.5
40195,0.17,0.78
40196,0.86,0.92
40197,0.03,0.23
40198,0.35,0.47
40199,0.08,0.99
40200,0.31,0.43
40201,0.74,0.85
40202,0.62,0.76
40203,0.07,0.94
40204,0.3,0.32
40205,0.06,0.18
40206,0.7,0.87
40207,0.04,0.95
40208,0.61,0.88
40209,0.25,0.4
40210,0.02,0.13
40211,0.26,0.62
40212,0.52,0.49
40213,0.25,0.63
40214,0.07,0.23
40215,0.1,0.47
40216,0.27,0.26
40217,0.33,0.5
40218,0.4,0.62
40219,0.12,0.45
40220,0.15,0.37
40221,0.07,0.21
40222,0.33,0.21
40223,0.17,0.33
40224,0.19,0.23
40225,0.17,0.21
40226,0.12,0.15
40227,0.09,0.68
40228,0.21,0.19
40229,0.64,0.54
40230,0.48,0.36
40231,0.14,0.82
40232,0.1,0.97
40233,0.27,0.42
40234,0.12,0.17
40235,0.34,0.95
40236,0.72,0.54
40237,0.28,0.21
40238,0.21,0.3
40239,0.67,0.21
40240,0.44,0.38
40241,0.5,0.81
40242,0.24,0.79
40243,0.07,0.66
40244,0.23,0.6
40245,0.03,0.09
40246,0.28,0.56
40247,0.05,0.54
40248,0.1,0.46
40249,0.15,0.8
40250,0.68,0.94
40251,0.09,0.06
40252,0.64,0.86
40253,0.2,0.23
40254,0.11,0.25
40255,0.01,0.09
40256,0.57,0.49
40257,0.19,0.36
40258,0.1,0.49
40259,0.03,0.11
40260,0.48,0.67
40261,0.25,0.49
40262,0.21,0.74
40263,0.84,0.95
40264,0.12,0.08
40265,0.14,0.26
40266,0.55,0.29
40267,0.08,0.9
40268,0.01,0.16
40269,0.89,0.82
40270,0.21,0.33
40271,0.12,0.2
40272,0.66,0.89
40273,0.32,0.52
40274,0.6,0.81
40275,0.19,0.38
40276,0.04,0.89
40277,0.13,0.58
40278,0.7,0.52
40279,0.81,0.98
40280,0.69,0.81
40281,0.11,0.24
40282,0.07,0.32
40283,0.25,0.415
40284,0.08,0.17
40285,0.03,0.15
40286,0.2,0.13
40287,0.6,0.65
40288,0.1,0.22
40289,0.13,0.8
40290,0.04,0.99
40291,0.36,0.77
40292,0.19,0.52
40293,0.13,0.67
40294,0.06,0.23
40295,0.05,0.19
40296,0.14,0.11
40297,0.0,0.11
40298,0.46,0.24
40299,0.04,0.24
40300,0.22,0.29
40301,0.55,0.64
40302,0.6,0.81
40303,0.07,0.03
40304,0.1,0.31
40305,0.22,0.36
40306,0.15,0.54
40307,0.48,0.79
40308,0.15,0.71
40309,0.4,0.5
40310,0.14,0.18
40311,0.25,0.19
40312,0.14,0.26
40313,0.22,0.09
40314,0.04,0.96
40315,0.02,0.11
40316,0.09,0.74
40317,0.35,0.19
40318,0.04,0.21
40319,0.5,0.86
40320,0.04,0.23
40321,0.19,0.31
40322,0.31,0.36
40323,0.04,0.1
40324,0.16,0.32
40325,0.07,0.26
40326,0.05,0.04
40327,0.02,0.04
40328,0.23,0.41
40329,0.12,0.03
40330,0.56,0.61
40331,0.12,0.58
40332,0.05,0.1
40333,0.63,0.31
40334,0.1,0.8
40335,0.36,0.83
40336,0.12,0.23
40337,0.05,0.91
40338,0.09,0.36
40339,0.11,0.44
40340,0.49,0.93
40341,0.45,0.68
40342,0.05,0.14
40343,0.03,0.63
40344,0.35,0.59
40345,0.27,0.15
40346,0.62,0.83
40347,0.58,0.6
40348,0.16,0.51
40349,0.54,0.92
40350,0.23,0.19
40351,0.48,0.76
40352,0.34,0.87
40353,0.23,0.33
40354,0.13,0.61
40355,0.07,0.11
40356,0.17,0.17
40357,0.13,0.29
40358,0.61,0.36
40359,0.18,0.77
40360,0.08,0.08
40361,0.3,0.73
40362,0.05,0.15
40363,0.06,0.14
40364,0.17,0.89
40365,0.4,0.45
40366,0.28,0.24
40367,0.11,0.54
40368,0.12,0.47
40369,0.33,0.39
40370,0.28,0.68
40371,0.07,0.23
40372,0.08,0.13
40373,0.14,0.11
40374,0.22,0.89
40375,0.16,0.83
40376,0.19,0.67
40377,0.55,0.78
40378,0.2,0.44
40379,0.27,0.36
40380,0.12,0.07
40381,0.1,0.96
40382,0.17,0.26
40383,0.11,0.54
40384,0.15,0.43
40385,0.03,0.26
40386,0.08,0.57
40387,0.57,0.57
40388,0.35,0.47
40389,0.72,0.88
40390,0.23,0.47
40391,0.41,0.73
40392,0.08,0.68
40393,0.55,0.57
40394,0.03,0.29
40395,0.09,0.76
40396,0.59,0.86
40397,0.06,0.04
40398,0.71,0.95
40399,0.28,0.8
40400,0.1,0.25
40401,0.06,0.29
40402,0.1,0.17
40403,0.07,0.23
40404,0.02,0.24
40405,0.09,0.89
40406,0.72,0.96
40407,0.56,0.55
40408,0.16,0.41
40409,0.44,0.29
40410,0.06,0.35
40411,0.18,0.32
40412,0.19,0.81
40413,0.3,0.68
40414,0.1,0.9
40415,0.09,0.08
40416,0.11,0.5
40417,0.07,0.04
40418,0.1,0.33
40419,0.06,0.05
40420,0.11,0.92
40421,0.15,0.4
40422,0.64,0.65
40423,0.59,0.55
40424,0.29,0.3
40425,0.21,0.34
40426,0.57,0.57
40427,0.08,0.12
40428,0.31,0.46
40429,0.72,0.91
40430,0.7,0.89
40431,0.09,0.05
40432,0.04,0.16
40433,0.02,0.09
40434,0.07,0.24
40435,0.18,0.7
40436,0.1,0.08
40437,0.07,0.78
40438,0.57,0.9
40439,0.05,0.51
40440,0.04,0.19
40441,0.66,0.21
40442,0.07,0.24
40443,0.05,0.45
40444,0.15,0.09
40445,0.46,0.65
40446,0.17,0.52
40447,0.79,0.47
40448,0.21,0.68
40449,0.13,0.58
40450,0.25,0.17
40451,0.72,0.84
40452,0.21,0.16
40453,0.71,0.89
40454,0.05,0.09
40455,0.73,0.9
40456,0.5,0.36
40457,0.06,0.83
40458,0.13,0.29
40459,0.74,0.93
40460,0.33,0.79
40461,0.03,0.12
40462,0.69,0.88
40463,0.15,0.77
40464,0.14,0.52
40465,0.06,0.31
40466,0.05,0.53
40467,0.12,0.13
40468,0.2,0.79
40469,0.06,0.82
40470,0.14,0.48
40471,0.17,0.24
40472,0.02,0.15
40473,0.08,0.67
40474,0.34,0.32
40475,0.19,0.57
40476,0.16,0.18
40477,0.32,0.4
40478,0.01,0.29
40479,0.14,0.37
40480,0.41,0.61
40481,0.13,0.29
40482,0.6,0.52
40483,0.04,0.07
40484,0.75,0.97
40485,0.27,0.47
40486,0.19,0.06
40487,0.22,0.43
40488,0.47,0.92
40489,0.43,0.74
40490,0.44,0.35
40491,0.09,0.74
40492,0.4,0.87
40493,0.05,0.58
40494,0.08,0.06
40495,0.29,0.58
40496,0.41,0.64
40497,0.08,0.62
40498,0.04,0.67
40499,0.34,0.28
40500,0.12,0.07
40501,0.19,0.58
40502,0.03,0.21
40503,0.08,0.84
40504,0.0,0.04
40505,0.1,0.36
40506,0.04,0.65
40507,0.22,0.81
40508,0.33,0.57
40509,0.09,0.14
40510,0.15,0.95
40511,0.34,0.5
40512,0.72,0.83
40513,0.08,0.33
40514,0.17,0.97
40515,0.09,0.92
40516,0.41,0.8
40517,0.15,0.1
40518,0.13,0.02
40519,0.38,0.47
40520,0.87,0.98
40521,0.66,0.83
40522,0.09,0.82
40523,0.03,0.52
40524,0.05,0.64
40525,0.6,0.83
40526,0.17,0.5
40527,0.77,0.94
40528,0.03,0.12
40529,0.26,0.35
40530,0.15,0.12
40531,0.07,0.43
40532,0.13,0.19
40533,0.58,0.98
40534,0.08,0.21083333333333332
40535,0.19,0.34
40536,0.01,0.02
40537,0.02,0.19
40538,0.15,0.96
40539,0.06,0.74
40540,0.6,0.8
40541,0.09,0.92
40542,0.07,0.14
40543,0.11,0.25
40544,0.15,0.28
40545,0.08,0.82
40546,0.06,0.2
40547,0.37,0.58
40548,0.06,0.24
40549,0.05,0.72
40550,0.1,0.19
40551,0.1,0.4
40552,0.11,0.73
40553,0.14,0.36
40554,0.75,0.72
40555,0.08,0.32
40556,0.24,0.11
40557,0.1,0.74
40558,0.7,0.63
40559,0.49,0.92
40560,0.1,0.77
40561,0.14,0.4
40562,0.12,0.2
40563,0.13,0.29
40564,0.47,0.51
40565,0.6,0.34
40566,0.03,0.28
40567,0.63,0.61
40568,0.05,0.1
40569,0.13,0.95
40570,0.86,0.81
40571,0.06,0.69
40572,0.08,0.74
40573,0.09,0.72
40574,0.03,0.79
40575,0.81,0.54
40576,0.03,0.06
40577,0.18,0.21
40578,0.35,0.13
40579,0.04,0.34
40580,0.1,0.29
40581,0.05,0.23
40582,0.73,0.96
40583,0.01,0.06
40584,0.19,0.51
40585,0.08,0.14
40586,0.02,0.06
40587,0.3,0.35
40588,0.2,0.84
40589,0.18,0.67
40590,0.33,0.75
40591,0.15,0.93
40592,0.31,0.64
40593,0.04,0.44
40594,0.09,0.09
40595,0.15,0.75
40596,0.15,0.68
40597,0.06,0.99
40598,0.12,0.42
40599,0.11,0.16
40600,0.18,0.33
40601,0.15,0.255
40602,0.14,0.15
40603,0.17,0.37
40604,0.46,0.09
40605,0.71,0.69
40606,0.62,0.67
40607,0.05,0.79
40608,0.09,0.16
40609,0.12,0.11
40610,0.19,0.2
40611,0.01,0.27
40612,0.19,0.62
40613,0.68,0.76
40614,0.13,0.26
40615,0.04,0.06
40616,0.11,0.26
40617,0.09,0.81
40618,0.18,0.19
40619,0.21,0.76
40620,0.37,0.45
40621,0.23,0.32
40622,0.13,0.17
40623,0.3,0.58
40624,0.81,0.93
40625,0.08,0.83
40626,0.11,0.13
40627,0.19,0.58
40628,0.07,0.18
40629,0.06,0.25
40630,0.07,0.21
40631,0.11,0.41
40632,0.64,0.55
40633,0.15,0.56
40634,0.2,0.4375
40635,0.09,0.87
40636,0.18,0.57
40637,0.79,0.94
40638,0.08,0.96
40639,0.17,0.34
40640,0.07,0.78
40641,0.05,0.12
40642,0.26,0.42
40643,0.36,0.14
40644,0.13,0.62
40645,0.19,0.43
40646,0.68,0.8
40647,0.51,0.8
40648,0.32,0.64
40649,0.11,0.8
40650,0.79,0.93
40651,0.28,0.77
40652,0.31,0.52
40653,0.14,0.51
40654,0.17,0.16
40655,0.39,0.41
40656,0.07,0.27
40657,0.27,0.65
40658,0.24,0.58
40659,0.05,0.24
40660,0.21,0.41
40661,0.05,0.21
40662,0.88,0.98
40663,0.3,0.59
40664,0.22,0.43
40665,0.15,0.18
40666,0.12,0.26
40667,0.35,0.46
40668,0.07,0.2
40669,0.01,0.08
40670,0.01,0.32
40671,0.53,0.64
40672,0.7,0.82
40673,0.3,0.71
40674,0.05,0.27
40675,0.62,0.91
40676,0.1,0.07
40677,0.11,0.69
40678,0.5,0.1
40679,0.2,0.21
40680,0.06,0.54
40681,0.25,0.8
40682,0.64,0.87
40683,0.14,0.47
40684,0.07,0.31
40685,0.06,0.78
40686,0.13,1.0
40687,0.6,0.67
40688,0.07,0.27
40689,0.81,0.98
40690,0.12,0.55
40691,0.07,0.06
40692,0.47,0.6
40693,0.02,0.91
40694,0.05,0.94
40695,0.1,0.44
40696,0.09,0.08
40697,0.24,0.44
40698,0.16,0.85
40699,0.72,0.9
40700,0.37,0.61
40701,0.61,0.91
40702,0.62,0.52
40703,0.33,0.49
40704,0.42,0.88
40705,0.22,0.3
40706,0.06,0.14
40707,0.91,0.94
40708,0.59,0.91
40709,0.16,0.48
40710,0.68,0.21
40711,0.27,0.81
40712,0.0,0.07
40713,0.26,0.76
40714,0.06,0.14
40715,0.77,0.7
40716,0.1,0.33
40717,0.19,0.33
40718,0.15,0.59
40719,0.12,0.38
40720,0.05,0.54
40721,0.16,0.87
40722,0.13,0.45
40723,0.1,0.08
40724,0.12,0.19
40725,0.04,0.18
40726,0.28,0.27
40727,0.36,0.09
40728,0.09,0.26
40729,0.0,0.11
40730,0.12,0.28
40731,0.07,0.43
40732,0.08,0.11
40733,0.02,0.97
40734,0.03,0.11
40735,0.51,0.56
40736,0.21,0.35
40737,0.24,0.31
40738,0.22,0.86
40739,0.0,0.06
40740,0.14,0.43
40741,0.1,0.13
40742,0.11,0.19
40743,0.31,0.88
40744,0.21,0.75
40745,0.06,0.65
40746,0.03,0.07
40747,0.21,0.53
40748,0.29,0.56
40749,0.09,0.19
40750,0.24,0.23
40751,0.07,0.8
40752,0.11,0.21
40753,0.48,0.64
40754,0.05,0.14
40755,0.15,0.93
40756,0.26,0.32
40757,0.32,0.62
40758,0.52,0.67
40759,0.08,0.6
40760,0.08,0.71
40761,0.69,0.89
40762,0.16,0.65
40763,0.05,0.15
40764,0.24,0.09
40765,0.45,0.53
40766,0.85,0.79
40767,0.15,0.02
40768,0.3,0.36
40769,0.0,0.09
40770,0.0,0.02
40771,0.1,0.41
40772,0.77,0.73
40773,0.09,0.44
40774,0.12,0.43
40775,0.02,0.01
40776,0.18,0.37
40777,0.43,0.46
40778,0.05,0.05
40779,0.15,0.59
40780,0.04,0.98
40781,0.53,0.92
40782,0.63,0.74
40783,0.24,0.39
40784,0.09,0.12
40785,0.08,0.58
40786,0.15,0.24
40787,0.16,0.47
40788,0.0,0.07
40789,0.05,0.34
40790,0.31,0.81
40791,0.12,0.32
40792,0.18,0.56
40793,0.35,0.15
40794,0.34,0.33
40795,0.34,0.18
40796,0.07,0.2
40797,0.24,0.64
40798,0.21,0.82
40799,0.83,0.9
40800,0.07,0.09
40801,0.23,0.38
40802,0.01,0.02
40803,0.5,0.7
40804,0.98,0.99
40805,0.48,0.63
40806,0.35,0.65
40807,0.55,0.32
40808,0.16,0.29
40809,0.03,0.09
40810,0.15,0.28
40811,0.28,0.83
40812,0.04,0.15
40813,0.14,0.36
40814,0.1,0.18
40815,0.25,0.25
40816,0.07,0.4
40817,0.05,0.01
40818,0.24,0.16
40819,0.05,0.9
40820,0.03,0.17
40821,0.15,0.58
40822,0.2,0.34
40823,0.65,0.86
40824,0.13,0.47
40825,0.26,0.8
40826,0.42,0.82
40827,0.11,0.91
40828,0.16,0.23
40829,0.17,0.87
40830,0.2,0.51
40831,0.1,0.51
40832,0.93,0.76
40833,0.93,0.89
40834,0.14,0.11
40835,0.09,0.56
40836,0.12,0.72
40837,0.04,0.09
40838,0.33,0.8
40839,0.36,0.64
40840,0.55,0.79
40841,0.41,0.69
40842,0.47,0.52
40843,0.31,0.76
40844,0.03,0.37
40845,0.03,0.1
40846,0.33,0.81
40847,0.74,0.74
40848,0.47,0.63
40849,0.11,0.97
40850,0.33,0.78
40851,0.16,0.25
40852,0.05,0.11
40853,0.86,0.73
40854,0.21,0.64
40855,0.05,0.9
40856,0.11,0.89
40857,0.69,0.7
40858,0.23,0.28
40859,0.36,0.45
40860,0.68,0.72
40861,0.08,0.54
40862,0.23,0.23
40863,0.14,0.13
40864,0.14,0.81
40865,0.16,0.32
40866,0.13,0.74
40867,0.22,0.53
40868,0.12,0.52
40869,0.38,0.85
40870,0.02,0.16
40871,0.28,0.61
40872,0.16,0.58
40873,0.77,0.63
40874,0.54,0.75
40875,0.26,0.51
40876,0.89,0.85
40877,0.3,0.39
40878,0.11,0.35
40879,0.05,0.91
40880,0.62,0.91
40881,0.07,0.81
40882,0.86,0.98
40883,0.51,0.64
40884,0.02,0.36
40885,0.05,0.92
40886,0.03,0.24
40887,0.08,0.88
40888,0.36,0.77
40889,0.03,0.98
40890,0.13,0.12
40891,0.05,0.37
40892,0.2,0.39
40893,0.4,0.53
40894,0.21,0.18
40895,0.47,0.61
40896,0.2,0.64
40897,0.56,0.8
40898,0.54,0.77
40899,0.25,0.89
40900,0.14,0.19
40901,0.26,0.52
40902,0.45,0.59
40903,0.05,0.3
40904,0.18,0.78
40905,0.38,0.91
40906,0.59,0.73
40907,0.42,0.36
40908,0.18,0.57
40909,0.41,0.58
40910,0.5,0.6
40911,0.12,0.71
40912,0.12,0.15
40913,0.31,0.39
40914,0.78,0.95
40915,0.24,0.6
40916,0.18,0.2
40917,0.12,0.37
40918,0.54,0.25
40919,0.52,0.92
40920,0.04,0.25
40921,0.03,0.4
40922,0.17,0.325
40923,0.13,0.35
40924,0.16,0.14
40925,0.06,0.1
40926,0.64,0.62
40927,0.02,0.25
40928,0.44,0.76
40929,0.09,0.45
40930,0.25,0.9
40931,0.2,0.48
40932,0.64,0.14
40933,0.88,0.74
40934,0.6,0.95
40935,0.08,0.61
40936,0.17,0.62
40937,0.14,0.23
40938,0.0,0.08
40939,0.33,0.85
40940,0.05,0.36
40941,0.11,0.14
40942,0.12,0.45
40943,0.03,0.03
40944,0.23,0.64
40945,0.03,0.7
40946,0.05,0.34333333333333327
40947,0.12,0.14
40948,0.18,0.36
40949,0.07,0.71
40950,0.15,0.89
40951,0.79,0.93
40952,0.29,0.81
40953,0.04,0.92
40954,0.35,0.98
40955,0.2,0.42
40956,0.14,0.34
40957,0.05,0.17
40958,0.51,0.69
40959,0.04,0.18
40960,0.55,0.67
40961,0.22,0.18
40962,0.43,1.0
40963,0.47,0.12
40964,0.38,0.48
40965,0.62,0.9
40966,0.14,0.43
40967,0.21,0.23
40968,0.26,0.89
40969,0.15,0.56
40970,0.12,0.46
